[-];[-];[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[-];[-];[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[day of year];[-];;[mm]
0.97914493;0.46026686;0.6498636;1.6197937;6.1547084;13.748058;69.99417;97.2687;0.21867208;0.7439278;0.4785957;1.7070843;6.3833194;8.613603;98.17649;6.4140816;61.171085;40.0;36.251149427192466;91;0.1963275095688915;3;1350
0.85995156;0.8032465;0.7224721;3.363427;12.844885;15.274021;91.42692;69.80405;1.4229743;0.3827169;0.7207092;3.5778494;15.5987625;16.036322;84.8991;97.341125;90.02598;40.0;36.251149427192466;91;0.1963275095688915;3;1350
1.482952;0.89765054;0.71912944;0.7175509;17.454048;8.322322;79.6682;45.074265;1.3945197;0.6899526;0.6378611;3.1926987;8.190102;17.369528;5.243325;8.297582;57.841488;40.0;36.251149427192466;91;0.1963275095688915;3;1350
0.8264559;0.26977855;0.8226884;2.2626834;19.238941;10.826479;16.706533;55.198986;0.5163387;0.50932825;0.64788985;4.9010153;14.219232;5.263349;69.70746;52.90271;53.227573;40.0;36.251149427192466;91;0.1963275095688915;3;1350
1.3305517;0.84086543;0.53222513;1.2770853;15.135597;18.104168;55.71071;90.33436;1.441142;0.82524806;0.32587695;0.65571195;9.693575;18.909445;52.492302;17.240694;23.22632;40.0;36.251149427192466;91;0.1963275095688915;3;1350
0.44618243;0.80120885;0.41879258;3.226703;2.8862848;3.1832197;19.673874;10.762087;0.33561552;0.9175586;0.43578616;4.4509735;18.63555;12.969887;34.60612;57.96356;9.643974;40.0;36.251149427192466;91;0.1963275095688915;3;1350
0.5442485;0.5678974;0.21246456;1.9252763;13.921677;9.395973;40.494053;35.76504;0.43906605;0.7930835;0.7680233;2.6984527;15.397725;9.041478;71.55921;35.455914;48.520252;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.6270877;0.7015266;0.36530387;3.971897;10.336502;4.597835;87.8181;38.88004;0.7867534;0.7006825;0.21863773;1.5210456;13.217297;19.41026;90.325836;40.990643;48.2311;40.0;32.4513688129675;91;0.2155797313476313;3;1350
1.4874434;0.49372473;0.44991025;1.0156746;6.488398;1.8760554;12.577218;41.4807;1.0272928;0.30209878;0.6762266;2.7651393;1.3364836;2.0772989;84.77232;23.923752;79.17701;40.0;32.4513688129675;91;0.2155797313476313;3;1350
1.3798938;0.4494628;0.34256548;3.0029588;17.939535;3.9443562;94.14829;61.20528;0.66186637;0.72011;0.61365247;2.354883;18.63631;7.9555583;28.726393;25.404217;6.3097563;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.78317606;0.22643247;0.21611558;3.1715503;13.132926;5.730921;34.37785;20.197758;0.77739334;0.6330355;0.47516578;1.3070065;11.787292;1.1447518;13.833721;1.8589004;96.48204;40.0;32.4513688129675;91;0.2155797313476313;3;1350
1.2977927;0.20546848;0.32595807;0.59946847;18.347641;11.70927;62.289146;58.506615;0.35296735;0.22330609;0.46782026;1.4872808;3.9695837;18.046455;28.85189;24.173843;19.784407;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.50316274;0.62092704;0.73287964;0.6619357;2.2769408;15.569264;49.881706;93.8729;1.4465321;0.29993507;0.83915776;1.796637;12.544544;19.501835;71.14516;94.25322;84.21983;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.97039217;0.2092703;0.70366836;1.8870808;15.896567;18.874075;55.792618;48.322548;0.3691535;0.47506458;0.5055975;2.9848948;15.012951;15.664675;34.25914;49.886772;42.446487;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.41041613;0.29827338;0.9485469;3.2408395;12.142967;19.204834;63.0759;42.259136;0.2839274;0.5857152;0.26388776;0.87394714;18.977404;8.49969;29.521584;51.61573;94.78113;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.94776946;0.27721772;0.83853465;4.831835;6.7269244;17.697098;9.795698;12.63574;0.39350006;0.93715155;0.96963155;0.8998045;6.9126053;17.13016;83.90218;24.380136;72.4342;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.48893508;0.70646906;0.6542049;0.9085258;17.65707;10.785639;20.821846;73.81576;0.48329112;0.35725915;0.30429542;1.9928577;7.6720896;13.237342;95.88333;6.3655844;41.037846;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.9614817;0.7351595;0.31004506;3.6642325;16.145567;9.054544;75.56252;69.82135;0.326012;0.2394986;0.83796304;3.682809;15.153355;16.701162;57.50954;13.483128;99.073685;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.75727636;0.8034509;0.65125746;3.6172225;11.799065;9.55273;75.26965;65.39156;0.5719111;0.7883639;0.21115467;4.902373;18.852997;11.188835;72.575294;57.143787;34.170837;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.9264;0.9785532;0.24927604;3.512634;19.465248;19.340181;55.96609;95.84673;0.2705564;0.7816645;0.49151874;0.55401474;19.547058;5.6983757;29.136295;5.7851753;4.9483657;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.40955192;0.9839089;0.5447079;2.822663;16.164642;12.19845;94.64878;39.783817;0.4653099;0.82426816;0.6121444;4.875533;11.411608;17.65199;7.4091406;33.085247;4.7501516;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.858434;0.36606267;0.5122069;4.8507166;9.879704;15.160019;5.3464704;57.115864;0.4769666;0.81367904;0.22382599;3.5871868;6.4610605;2.3917334;11.510509;82.83765;38.47249;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.61127937;0.48137632;0.54225105;2.7579882;2.0377016;2.2343469;90.33314;90.63943;0.21378395;0.6837656;0.7872693;4.554436;4.6090856;15.1683;22.555912;16.94911;88.829;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.3871237;0.6492024;0.42386073;4.272337;12.566393;19.503185;43.896694;73.300995;0.3163973;0.60169375;0.4084652;2.9135227;1.13838;13.475758;6.333341;62.315647;9.967221;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.8505124;0.2353552;0.7486644;1.6813427;9.235216;10.8918495;91.322815;64.7562;1.0850817;0.2998125;0.63293475;2.583227;17.493484;3.9266698;40.16178;7.078289;57.78262;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.37995794;0.35394183;0.8727556;4.1283884;12.006363;12.450613;47.149185;66.19027;1.2066357;0.88480806;0.8338621;4.0332184;19.295124;6.524197;7.7401896;91.62494;49.499245;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.75549614;0.8828625;0.8148136;4.9844556;1.8970103;16.34932;77.25052;28.137653;0.5015792;0.78600466;0.6728911;2.979999;15.416388;7.75409;63.041786;46.482014;66.12845;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.6200864;0.5265216;0.70220166;4.595387;16.648829;2.6053457;98.41387;10.737635;1.118514;0.85344285;0.5644906;4.5381446;15.825192;18.294546;4.490413;41.472435;85.53754;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.9059196;0.5876965;0.63067585;1.8683227;16.297894;1.2397999;87.53773;5.0405607;0.7292913;0.99964935;0.4688899;4.5187845;12.932226;7.2416534;99.01156;30.573193;67.09074;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.8289424;0.7892251;0.22486734;4.3077087;15.343005;19.152004;9.843059;66.7011;0.641199;0.97817934;0.23608418;2.8870497;17.853998;8.580487;59.24192;54.391224;12.052087;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.37495053;0.8469892;0.7783472;0.92865705;15.821323;5.053115;78.6958;48.987267;1.1083524;0.404758;0.9304168;3.081941;7.475528;4.5245533;41.328056;38.762604;37.338467;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.5627184;0.89192516;0.6359863;3.549684;4.449658;3.0098124;46.85419;88.74941;1.2685214;0.8844934;0.6735452;2.553239;10.764197;10.6859045;12.697947;42.24049;57.3154;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.92376304;0.91589916;0.41659284;2.039658;10.725811;18.778494;29.62145;3.6429908;0.96760994;0.7681729;0.70522845;3.6023278;3.3433723;14.450596;41.390656;11.194659;52.106514;40.0;32.4513688129675;91;0.2155797313476313;3;1350
1.2840955;0.43562633;0.46227363;3.4640155;15.396173;8.131047;71.50218;63.718117;0.86895853;0.9190092;0.55241;3.5706024;15.341262;6.2707376;44.088467;24.286722;81.919525;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.27698335;0.7192395;0.94848543;2.3551204;12.840886;17.232903;43.96143;18.311577;0.80267334;0.97430223;0.49816972;3.4276695;17.923765;17.436527;29.954723;78.43271;37.602444;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.3181254;0.28898272;0.6994898;0.5406492;10.833127;18.693628;59.208893;45.30235;0.60407275;0.4951194;0.23732379;0.7805746;2.4567087;10.204842;94.804115;46.816017;28.683138;40.0;32.4513688129675;91;0.2155797313476313;3;1350
1.2360039;0.975114;0.58072996;1.5407445;7.746056;4.732946;78.45189;84.87046;1.2311436;0.5842399;0.3351933;4.836122;5.621771;4.953809;4.2531824;76.22386;96.799164;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.6417781;0.4141109;0.6967374;0.690738;13.584962;2.3151357;82.437515;40.11864;1.1802287;0.31580877;0.54043883;2.01021;15.0515995;6.202652;13.100547;95.68592;46.293213;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.53391635;0.51230156;0.5309939;2.4227147;1.7457458;1.7460403;47.250046;51.66435;1.2039783;0.20580213;0.3933637;1.6079746;3.9226034;4.07475;98.8869;18.77238;66.11325;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.498518;0.9445453;0.5761458;4.2803206;1.5354357;6.2506485;44.603962;77.612686;1.3402975;0.86709905;0.2355536;1.4497224;7.137166;13.420873;16.856207;92.92089;18.287737;40.0;32.4513688129675;91;0.2155797313476313;3;1350
1.46192;0.7041201;0.4322474;3.8209853;9.285626;4.387115;41.898884;2.8232553;1.3952163;0.91234493;0.63681126;0.8117762;1.6770773;19.288258;37.776585;62.89929;53.930756;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.86396915;0.4306358;0.5518826;4.0501046;11.419218;18.129152;67.997505;1.6627684;1.383837;0.29995474;0.57129097;2.556677;8.170209;19.214891;88.19658;67.921745;75.84494;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.40916264;0.26901487;0.74847376;4.1323986;7.1613226;18.646189;94.81854;77.4034;1.1405063;0.31521437;0.5370984;0.68704987;19.322584;7.5357833;32.175415;91.17802;75.23804;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.7278098;0.59096354;0.23195355;2.173729;13.961805;9.397585;27.529737;40.889458;0.66918164;0.31541362;0.8273835;1.2240703;9.095951;13.672257;85.583115;16.96991;91.7152;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.53883916;0.6725753;0.8360219;2.7771158;18.65496;7.7021666;29.29285;84.81463;1.1138742;0.46016556;0.6796223;0.52373827;8.727678;17.93029;53.043545;50.04315;91.3874;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.41930148;0.734716;0.42638364;2.7880301;3.4301717;8.750756;65.1406;81.32108;1.3850209;0.9412373;0.20113212;1.2860658;19.512484;10.342752;1.5234288;3.7668433;81.00578;40.0;32.4513688129675;91;0.2155797313476313;3;1350
1.4721586;0.3317377;0.74604785;1.0094383;10.013089;16.841276;45.34712;75.58762;0.40302813;0.5436126;0.80952793;4.978605;12.726811;3.9152987;40.69889;65.66191;19.526705;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.778629;0.76473635;0.71418023;3.1916397;18.910614;3.750408;5.6742034;97.04166;0.31477708;0.70264137;0.58607006;2.9365418;2.7500453;18.845863;54.092552;44.821243;29.14606;40.0;32.4513688129675;91;0.2155797313476313;3;1350
1.0986203;0.49006993;0.72210246;3.740809;19.145388;3.86549;8.171423;52.677376;1.0225259;0.4315992;0.6134512;0.80216867;19.011364;8.117479;50.76359;50.447216;78.426994;40.0;32.4513688129675;91;0.2155797313476313;3;1350
1.368132;0.95520884;0.6865031;3.249355;10.32307;6.3204923;60.84809;16.792225;0.90312225;0.24727832;0.9116582;3.0386603;13.750298;6.1369057;54.862423;64.55546;10.239594;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.4673096;0.72276044;0.96728146;3.8568468;15.639249;12.073836;38.402557;37.856277;0.5589513;0.55691826;0.28737572;3.2035608;13.90145;3.9892755;20.740015;69.27233;14.291013;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.36642343;0.93445706;0.6066753;1.0350107;4.6510253;14.533977;62.804413;88.63877;0.6605551;0.56886095;0.67952305;2.9647708;14.768594;18.919876;13.592446;22.430151;44.93405;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.5383347;0.22410412;0.7858553;3.9263403;16.291693;19.819452;75.52721;66.45371;0.49607304;0.54295594;0.42572778;2.011946;6.5222125;14.558336;49.395634;55.6065;66.20581;40.0;32.4513688129675;91;0.2155797313476313;3;1350
1.1263344;0.9226965;0.7643595;1.4366305;19.535484;1.7759093;34.812046;60.413597;1.0863458;0.38472286;0.22936904;3.4575856;19.683624;5.765948;26.432148;85.1873;61.61787;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.6965816;0.9022958;0.38901407;4.4457207;7.305116;7.7806454;58.583595;6.688258;1.1980727;0.5073753;0.5499053;1.1417414;15.992306;15.418657;96.99032;84.03336;16.66441;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.8358152;0.60863155;0.42664468;1.6021909;5.4625607;6.8501945;42.828426;70.639626;0.46342567;0.22508343;0.42689043;1.4880333;3.9343903;16.112724;15.4974375;47.365784;69.12798;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.22633287;0.98112726;0.53921366;2.7139657;3.2380424;1.8012253;92.352684;67.63692;0.758583;0.85184216;0.20119438;4.9762425;10.683124;19.69298;3.213549;35.104725;55.420193;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.20552684;0.7993763;0.42215833;2.6926982;9.498388;16.045694;96.54217;78.92733;0.37566277;0.6301674;0.594356;2.3701453;2.0262969;5.24503;92.97505;13.112094;87.17795;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.7292003;0.9960493;0.49339446;1.7098265;7.201934;9.092174;67.89349;76.11764;0.27230245;0.8782922;0.44889873;1.1650633;1.1489505;8.478445;53.84283;95.63335;30.693867;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.39547136;0.8050701;0.5127685;2.1276932;10.478591;12.669013;38.771572;42.38837;0.27773863;0.8721768;0.5472986;1.4766144;13.795441;1.8382324;42.858654;44.723694;17.986345;40.0;32.4513688129675;91;0.2155797313476313;3;1350
1.2284303;0.93215024;0.68309164;1.3351854;10.840815;9.592834;94.96316;12.663708;0.7236758;0.7497903;0.20938492;3.7585945;6.9033957;6.841722;35.37345;76.732445;37.307194;40.0;32.4513688129675;91;0.2155797313476313;3;1350
1.4366707;0.3577176;0.37591204;3.065453;17.39694;7.9562945;34.21412;26.136623;1.2462322;0.5410308;0.5214256;1.0231258;7.8380117;5.5773997;83.834145;7.275128;73.70647;40.0;32.4513688129675;91;0.2155797313476313;3;1350
1.4034095;0.35759106;0.8434335;4.608626;17.76912;3.6139731;53.42274;29.00505;0.64081943;0.35937625;0.5763236;2.092907;15.627123;6.49684;39.133957;6.3866706;32.332504;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.80521214;0.60619015;0.5500291;1.9247341;9.320241;17.928267;94.09513;95.59389;1.0956632;0.55718935;0.5728169;1.9777844;8.6719885;8.497989;25.769466;45.36729;76.44396;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.5729123;0.7834176;0.7649953;2.7862818;15.418719;3.26875;61.23372;35.02377;0.9289143;0.65837985;0.773541;1.5259151;14.518542;13.807292;10.035998;83.13553;29.95817;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.82895136;0.41199875;0.26515397;4.378463;11.609257;11.991604;40.69756;13.138823;0.72592807;0.5530345;0.99302924;2.6457708;14.688704;12.669071;26.263327;51.620552;51.384674;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.33524126;0.53355634;0.5759723;2.5362458;14.79781;19.546751;4.178659;96.36111;0.4195923;0.8181262;0.22228988;0.9955757;14.518027;9.31513;87.6588;51.525955;28.05884;40.0;32.4513688129675;91;0.2155797313476313;3;1350
1.4271101;0.3379322;0.22257562;4.2406716;14.309025;6.4449844;79.24322;74.38102;0.4359291;0.918827;0.51682127;2.554552;8.719714;8.402151;88.554;42.39225;20.212732;40.0;32.4513688129675;91;0.2155797313476313;3;1350
1.0726925;0.94042194;0.740728;2.508758;16.72875;10.069681;9.570757;35.882183;1.0395095;0.9025277;0.88537395;0.6467915;10.07678;5.7355666;4.607656;11.902753;25.138922;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.57251287;0.79553163;0.47496808;2.481091;4.1036973;15.167269;9.9253;1.6491858;0.6248102;0.5654931;0.7005574;4.8665385;8.962863;3.1139941;33.759525;29.806648;93.16226;40.0;32.4513688129675;91;0.2155797313476313;3;1350
1.187028;0.23070276;0.95940226;1.2075799;16.121778;5.8779063;23.503529;1.403542;1.0970991;0.9036907;0.9868812;3.2219322;6.548666;12.846893;37.17918;68.42691;96.82366;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.51850486;0.21799937;0.4592994;1.0624048;5.272497;5.277418;63.426888;46.333855;0.988905;0.58842134;0.77073276;0.83781576;1.2307504;17.287466;74.67664;42.559044;59.850807;40.0;32.4513688129675;91;0.2155797313476313;3;1350
1.1768931;0.9950368;0.6510447;3.2517354;14.066783;3.1032898;89.43438;86.531105;1.072334;0.47795606;0.77939785;1.3582627;2.817334;12.924398;21.897104;28.255865;17.540066;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.7223687;0.5168679;0.40591007;4.223001;19.23442;1.4308767;1.8235363;65.47908;1.0908082;0.87511295;0.26086763;3.8140233;2.0799174;18.287363;92.67665;45.942383;11.680946;40.0;32.4513688129675;91;0.2155797313476313;3;1350
1.323104;0.6818274;0.6960901;1.1093292;12.109588;6.37095;68.12283;5.2490745;0.77987397;0.7521191;0.4202038;3.7925224;6.633414;12.76533;21.46697;79.41055;33.948025;40.0;32.4513688129675;91;0.2155797313476313;3;1350
1.4867271;0.9582789;0.5736339;4.5954227;17.825644;13.904217;52.637123;16.67614;0.7301442;0.5442102;0.66704774;2.1424253;11.250236;7.202401;60.517815;28.947113;90.49466;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.61626697;0.96464705;0.4965026;2.114959;16.404652;2.427676;62.490795;72.87917;1.0375422;0.45471996;0.61791414;1.1679677;13.232862;19.051373;75.30586;40.642963;17.06446;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.916526;0.27674755;0.3629515;2.4136574;14.3227215;15.588291;69.3183;44.925114;1.4279209;0.29690686;0.81007314;2.9116728;5.3036795;2.5462954;64.42158;24.50672;42.455784;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.5093113;0.70835423;0.28921708;4.52504;2.4195025;9.118982;66.244446;71.62004;0.97293127;0.4083409;0.99492615;1.7437876;6.9027243;16.790333;95.231926;47.555393;47.808735;40.0;32.4513688129675;91;0.2155797313476313;3;1350
1.2404728;0.9942623;0.2959033;4.5333343;1.4583884;11.5255375;83.22341;90.337166;1.3158585;0.2537955;0.3654434;0.93563855;18.958796;12.936325;18.207525;99.55254;88.3641;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.8395333;0.34372357;0.999232;2.861865;18.223482;6.9315004;11.795116;73.588585;0.49091518;0.51928663;0.5427193;2.0569935;9.805013;14.9414425;61.274944;40.57243;89.646194;40.0;32.4513688129675;91;0.2155797313476313;3;1350
1.478934;0.7302598;0.5298486;1.7454423;14.248279;13.525669;23.1158;65.94361;0.3085629;0.49888033;0.89347196;3.8795567;9.417616;5.174412;70.50018;24.825537;22.144964;40.0;32.4513688129675;91;0.2155797313476313;3;1350
1.3529621;0.8192025;0.20154376;1.2737277;11.401274;15.365103;84.61114;84.59324;1.0129554;0.5560479;0.87051934;2.0936303;14.031613;16.789373;79.35018;75.61946;16.210917;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.5545001;0.26045135;0.96234304;1.7221103;1.0527296;2.6172097;8.045605;44.704376;0.6848651;0.680459;0.85375476;0.6835109;15.416559;4.025759;51.50296;95.01186;16.377384;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.35534844;0.50961846;0.21598394;4.012823;3.360216;17.866428;98.07284;65.04222;1.0348977;0.74282503;0.6963149;1.0417877;7.222166;18.233517;56.457012;72.04936;50.345898;40.0;32.4513688129675;91;0.2155797313476313;3;1350
1.0058103;0.36423266;0.5348689;1.9606587;14.106324;12.176553;46.01309;81.684074;0.38364354;0.56901294;0.9945548;3.1835573;9.236045;13.731147;94.52055;85.57443;54.817673;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.6134652;0.24542226;0.77398205;3.6255267;5.458493;13.340565;35.99127;86.4457;0.719629;0.8543015;0.48632276;2.8496876;6.2735834;18.90793;84.59261;37.264465;32.050705;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.5298127;0.2794393;0.93167937;1.3784037;7.7736707;11.007395;44.921314;37.882847;1.3451906;0.40514687;0.29303586;3.5368822;13.044715;11.849666;87.06975;90.22104;82.98688;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.90865517;0.47342122;0.77030903;2.6532664;16.756504;2.7735624;29.236275;34.27509;0.56905156;0.21646644;0.30604792;3.0728765;19.140123;4.1080856;89.512505;72.67033;51.333748;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.89966303;0.6633351;0.5709006;2.084478;7.16585;9.469535;82.74779;22.237162;1.4604318;0.4007672;0.5485535;2.7375295;4.8882394;5.451709;80.916756;69.67692;76.20049;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.8988817;0.9628961;0.97955364;2.7662554;10.834834;4.3563;61.99264;86.81625;0.95173013;0.24610567;0.84396;2.6380408;19.681347;10.651906;23.985527;23.497902;1.82406;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.5825101;0.9485379;0.2314555;3.0647538;2.3411696;10.706595;29.516054;58.217266;1.2145221;0.7844185;0.562277;4.8269196;14.78664;11.807013;8.796372;69.00603;36.813854;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.40197846;0.8979146;0.98951375;4.9592075;10.420999;18.125355;78.20905;57.514034;0.6563283;0.54976714;0.6891065;4.380306;18.401217;16.444149;95.36889;2.5540304;76.68705;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.4387612;0.8171493;0.87951326;4.5495276;14.614301;9.952984;71.15328;24.916079;0.7991481;0.5940934;0.4864173;2.2229533;12.0245075;17.76539;78.88901;98.85885;34.613873;40.0;32.4513688129675;91;0.2155797313476313;3;1350
1.1361866;0.23255502;0.943144;3.6313992;5.3502164;4.97357;59.126457;36.006847;0.750759;0.21665412;0.77186495;3.440621;13.249146;14.748377;99.05103;46.323452;2.1445296;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.80846095;0.5245054;0.40381795;1.1918457;12.013704;10.600022;44.909893;8.800203;1.1764833;0.38547534;0.32251334;0.5919476;15.437914;5.204761;40.27299;34.168236;24.9888;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.81017864;0.8234827;0.31396645;4.6356287;12.167629;7.4167624;84.91837;32.357716;0.40108022;0.42742452;0.6160925;0.5942785;9.866216;1.3514597;71.11405;91.94995;60.40331;40.0;32.4513688129675;91;0.2155797313476313;3;1350
1.4697717;0.97399276;0.7306522;4.5166373;16.496622;18.645836;21.54093;97.33447;0.8243616;0.6149241;0.3481036;1.9335748;16.15681;9.411933;69.37229;87.712006;52.544987;40.0;32.4513688129675;91;0.2155797313476313;3;1350
1.3933314;0.5697962;0.6126875;4.490165;7.8620377;9.096648;90.73691;61.397873;0.2563054;0.5297285;0.5748737;3.8964515;13.726094;2.2870824;42.021145;69.980156;5.1610575;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.28444055;0.76102054;0.6185344;2.655576;17.995491;16.141993;60.0537;68.23225;1.1885122;0.5567725;0.5443952;4.6645637;14.471648;12.686017;56.392075;94.700356;78.0185;40.0;32.4513688129675;91;0.2155797313476313;3;1350
1.2369684;0.9962672;0.93969536;1.2681803;9.935045;10.154124;94.539276;61.774982;0.26005122;0.36915225;0.6836497;3.5733914;11.843765;17.74204;38.60604;16.013615;8.0235195;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.52229553;0.6984084;0.6960647;3.8948145;1.6189473;5.485654;93.613434;65.85567;0.7585331;0.4655918;0.6076362;3.6787527;6.7057905;11.087304;59.814163;9.227484;2.2617922;40.0;32.4513688129675;91;0.2155797313476313;3;1350
1.1389891;0.82302845;0.44885108;2.2483177;2.4646997;13.601797;9.275253;91.024055;0.6180558;0.46679616;0.9805929;0.6445327;18.198952;8.351125;25.88804;74.05545;87.254456;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.4253485;0.9730515;0.52005327;2.0505574;18.308472;1.3585588;34.114044;92.71596;0.6315482;0.5498495;0.9202493;4.685717;19.101524;13.498131;31.899998;30.830502;94.0903;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.38898364;0.7680681;0.30679667;2.2585192;2.4725015;16.512794;65.87108;5.2018476;0.3516138;0.9145644;0.43526238;0.89057046;2.5506694;14.742289;44.317303;36.126755;92.11119;40.0;32.4513688129675;91;0.2155797313476313;3;1350
1.420963;0.30552113;0.35385123;3.0158174;16.081768;17.948658;13.764124;27.545586;1.1667475;0.90078515;0.29694146;4.761087;6.6059103;17.234013;92.42171;85.27833;19.46946;40.0;32.4513688129675;91;0.2155797313476313;3;1350
0.9257964;0.9832885;0.31468007;2.0008347;19.742832;11.40525;55.14734;18.21972;0.49547353;0.977335;0.2518014;1.1376784;2.7128315;5.495928;86.58864;42.543358;86.890465;40.0;3.7500000000000036;91;0.4000432807897624;3;1350
0.6545338;0.84317523;0.84823304;3.6046429;16.896658;5.703574;34.796158;90.9448;0.8514461;0.917928;0.35839504;0.65023035;5.0341625;9.421247;75.41049;37.006374;8.013259;40.0;3.7500000000000036;91;0.4000432807897624;3;1350
1.3584545;0.41167092;0.7638988;3.414757;8.7069845;4.3121233;99.94308;79.710625;1.3833805;0.6590936;0.37768593;3.0362449;1.4913274;8.351494;12.381996;36.816025;6.2943487;40.0;3.7500000000000036;91;0.4000432807897624;3;1350
0.5767802;0.98985714;0.62427604;2.7898817;5.4218254;14.708101;20.838284;92.95719;0.91049993;0.5477821;0.9109451;1.0114175;6.0549703;7.9577527;15.501043;83.334625;91.52379;40.0;3.7500000000000036;91;0.4000432807897624;3;1350
0.28306115;0.26371518;0.49949425;0.74287957;4.0579844;5.073935;11.9536495;4.795489;0.8969609;0.3694407;0.9398727;0.6296682;15.670364;5.3307467;31.688055;95.37333;69.652916;40.0;3.7500000000000036;91;0.4000432807897624;3;1350
0.71324253;0.95188093;0.73479545;4.7144423;7.9824886;10.709291;46.098633;60.95387;0.38552442;0.78359145;0.38437623;3.5052235;2.5217824;15.541213;21.783709;93.20241;39.120247;40.0;3.7500000000000036;91;0.4000432807897624;3;1350
1.1194673;0.8728926;0.8503243;2.3526332;10.31712;17.395685;25.146576;5.79552;1.0864307;0.754949;0.8069849;3.8221593;16.641138;2.939656;37.308548;68.43293;66.84768;40.0;3.7500000000000036;91;0.4000432807897624;3;1350
