[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[day of year];[-];;[mm]
0.42188343;0.5363376;1.1944816;0.52424914;0.23519166;1.3313669;1.4361476;1.9744853;0.35701814;0.6867085;10.713615;2.5390077;84.996;55.123215;0.71395016;0.9821873;8.497885;14.5828705;59.254158;91.01677;42.537003;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.38838488;0.32188144;1.2295891;2.5404656;0.36936486;0.15944399;1.9797251;0.53393453;1.0959805;0.5506527;9.46136;16.557604;77.2233;40.77366;1.0688938;0.7254329;18.360298;11.962883;46.628407;30.95577;53.541805;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.24338226;0.81769025;1.2964182;1.706704;0.46279305;1.1053206;1.5540471;0.31454077;0.4823355;0.3538623;3.4167004;13.438028;78.64052;24.157196;0.8795046;0.8065238;7.0939937;9.942168;8.590179;6.398968;81.10537;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.213213;1.023771;1.7851094;0.63322896;0.37438023;1.5186737;1.1407906;0.12035931;1.140648;0.2407891;17.847082;10.288387;75.91593;54.661015;1.4297758;0.47044748;8.529034;12.558452;9.482953;93.559944;62.540237;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.26900682;0.96504146;1.5058937;1.5084625;0.49886197;0.22461243;1.9680761;2.8916683;0.7965358;0.589073;4.4419503;10.781122;23.609432;41.4944;0.42607054;0.94750273;15.0947895;9.7223425;10.62063;5.477392;12.939287;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.13881214;1.6754991;1.570677;0.46633568;0.44621345;0.6679621;1.9856012;0.21466406;0.6701647;0.22996299;1.139172;7.4791107;2.9204333;88.47045;0.43028677;0.4300106;13.978911;19.73147;41.217552;3.2284622;64.238525;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.2805122;0.58259124;1.5465071;0.4049978;0.1283752;0.7118361;1.9929775;1.9923788;0.27936187;0.3488794;5.1458526;2.8932953;59.808895;60.50367;0.52163434;0.78745586;2.7940524;9.759268;84.875015;50.113384;48.965965;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.117256396;1.7854782;1.9373714;2.7679331;0.30066612;1.785845;1.3055878;0.11225466;0.5826974;0.24677944;15.554309;11.02029;54.54118;29.977444;0.46000162;0.20208721;7.475353;13.432654;64.98084;70.735435;85.19046;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.101578385;1.8254334;1.034853;1.6794188;0.21021616;1.363805;1.3432581;2.4972718;0.5402285;0.65827537;15.009027;11.077543;50.670624;81.142006;0.6643052;0.8504172;15.951346;17.571688;46.354748;56.337334;85.645355;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.47259957;1.9236195;1.1579156;0.8218466;0.45002216;1.7441884;1.0061781;2.0420578;1.1698226;0.32393974;2.1781611;5.3673363;42.35593;67.68203;1.3958526;0.7058318;11.3132715;4.1689754;55.937637;26.438692;9.4720745;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.37573475;0.44386813;1.382113;2.6556737;0.474899;0.8135303;1.8877666;2.9414244;0.8501688;0.4987723;2.100815;7.082507;61.41668;80.48969;0.5808448;0.22840863;5.375246;12.980704;42.767185;16.488852;24.513546;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.32473877;0.5669272;1.4880309;2.9967642;0.32664692;1.2231472;1.7097839;2.8148065;1.3864386;0.37665892;17.132547;7.2224474;54.41229;42.820175;0.29284108;0.4397533;14.305626;16.212008;66.205765;93.70371;67.07809;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.23644082;1.2852813;1.1139369;2.6641858;0.12325621;1.0837108;1.2816008;2.899133;0.30667272;0.9187938;14.309033;3.3262243;75.76458;57.723854;0.8262686;0.5580268;1.9589534;8.727577;16.369501;35.116688;3.5150232;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.3282152;0.3676941;1.8931696;2.2680147;0.23867187;0.6245968;1.1866564;0.32249558;0.86374277;0.7088545;10.56511;6.391393;86.71517;96.788025;0.27119228;0.23666568;12.328272;12.62627;54.50103;11.760594;20.443285;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.45663032;0.26268053;1.677859;2.8899941;0.17543033;0.9025981;1.8899548;1.7976009;0.5124071;0.5356407;7.0146456;19.563992;18.255394;79.559906;0.5077694;0.3618496;8.90799;17.216509;96.47634;59.73931;52.62758;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.36095205;0.2400247;1.9322433;0.67242295;0.31170946;0.5654521;1.3547964;2.2650988;0.8016427;0.8514568;5.4921575;1.1846806;57.333176;64.48483;0.3252412;0.84660643;15.724407;12.397985;1.291711;10.104885;28.756683;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.3409928;1.2516843;1.9408013;2.6453116;0.49393582;0.13077158;1.5629673;0.4586444;0.45799583;0.8548724;1.364023;5.069262;52.984398;19.88473;1.0376084;0.90209484;18.032173;14.951277;14.901831;53.899654;28.861574;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.2840818;1.6288885;1.5125331;1.1403445;0.2373044;1.9395213;1.158052;0.7072234;0.6003153;0.76957816;17.43205;16.519657;60.300217;36.892536;1.2637035;0.5157518;9.580847;11.010127;36.95065;69.11527;27.327354;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.2382788;0.59188277;1.8530083;0.19348992;0.39358956;1.9203434;1.1760154;1.2836868;1.08768;0.607588;14.759276;8.629489;18.677088;64.653984;0.4836946;0.88868934;1.4843131;3.3729744;9.164172;74.443214;8.68683;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.37941885;1.8737143;1.7367545;0.19389604;0.4324217;1.6660063;1.3877062;2.563186;1.2665999;0.61583143;3.5039191;1.8230666;19.96408;94.53176;0.79183954;0.3512958;8.596107;5.693058;63.38574;80.18711;39.443855;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.4923924;1.6046774;1.3605082;0.6447196;0.4320695;0.43167996;1.2506412;2.466722;0.9222765;0.8469429;12.697211;15.523531;32.308674;87.18312;0.63136333;0.6597389;10.195708;4.0455356;91.77831;6.4269133;5.4396977;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.26990306;0.24717477;1.6573492;2.3605177;0.1598107;0.13831401;1.222611;2.4673362;0.6143269;0.31815776;3.0153573;18.210546;48.419704;49.243587;0.43690428;0.89197785;6.602787;6.292636;14.343523;42.512524;93.45589;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.25688207;0.8738759;1.9527475;2.7003481;0.19497792;0.47231236;1.4074435;0.8977659;0.67415833;0.64670295;5.546544;2.9936945;32.531693;31.280272;0.24245737;0.9381582;17.65792;12.296223;24.164667;70.36783;39.61326;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.2712454;0.22922824;1.764009;0.47109067;0.18931086;1.755969;1.209338;2.3203056;0.8695399;0.93832207;18.19642;4.4285507;39.752453;24.184832;1.0625874;0.85839903;10.138383;4.5267015;97.46104;29.353582;35.48917;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.2702176;1.8388689;1.7094121;2.5516095;0.21891168;0.39106858;1.9442252;0.3744408;0.91663295;0.86157924;14.524172;19.002455;10.662238;84.99656;0.5156704;0.35604793;6.8535447;3.012986;10.713927;30.066496;18.767593;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.4962499;1.511324;1.2218715;2.29087;0.1187224;0.5436861;1.5838276;2.850418;1.264478;0.5505603;4.81792;12.281767;53.67071;60.043987;0.5269053;0.72531843;8.442721;19.247135;57.655132;15.816597;95.54044;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.3827113;1.4044358;1.8311285;0.25144988;0.31575206;1.4133873;1.0436627;1.5390183;1.4430486;0.81823844;8.108088;3.878868;19.838238;65.45712;1.3485895;0.8955872;3.415118;19.341864;79.65361;1.3229685;84.12913;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.24367379;1.3971335;1.3896648;2.2210298;0.39637202;1.0071219;1.2202476;2.1791577;0.4604903;0.31956974;16.424816;14.352248;82.3893;6.402484;0.7212166;0.6574837;8.755207;3.2977808;90.06915;74.09035;13.749946;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.24860094;0.6418468;1.6240779;0.21129978;0.20432724;1.3426086;1.4487115;2.9237587;1.4020629;0.92723596;11.284027;14.785157;53.535202;98.750725;0.743739;0.54260594;2.924578;10.7584715;96.00913;29.83822;99.538536;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.27231878;1.8737243;1.6777271;0.8614908;0.35593197;1.1698179;1.4302218;1.303114;0.9526804;0.6102942;3.7741864;4.0088267;32.215942;19.026726;1.1859556;0.4980784;8.557426;17.67366;41.88061;81.19116;54.897392;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.11468487;1.8532757;1.5152414;1.6396372;0.31823456;1.1877025;1.6873168;0.980286;0.6632163;0.83497727;7.7860336;7.954436;32.752865;93.97314;1.2693231;0.4360064;13.921974;15.731885;77.79028;23.119474;27.472795;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.31112656;1.5050287;1.1655853;2.736851;0.13966791;1.7581924;1.7726072;1.0147747;0.4446925;0.6224227;18.652344;16.937624;22.64306;77.11945;1.0422657;0.35184565;3.2300582;5.212668;54.23052;84.91008;16.893429;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.42455238;0.9909674;1.6974562;0.40552017;0.19591141;0.51373506;1.5703436;0.36865982;1.0515018;0.6904715;4.800296;5.703003;41.496082;88.97917;0.24954136;0.6640449;9.310341;3.0443885;54.708973;88.75238;78.49518;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.36422712;0.18951988;1.2472423;1.1100855;0.19659376;0.36450273;1.3564029;2.0621889;1.0817083;0.51128393;8.868067;13.140518;86.0191;30.629545;0.38528305;0.6945059;15.406802;11.538088;95.27462;90.493164;57.04369;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.17936833;0.15379156;1.2653645;1.7730589;0.29547164;0.8693038;1.187612;2.9885898;1.3693933;0.33241788;6.2777247;16.12606;46.959602;45.508915;0.96347624;0.78010356;3.8002307;5.8281364;77.33567;78.411865;12.867003;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.3912137;0.36245522;1.1267915;2.2465951;0.35114053;1.1157725;1.0370814;2.6317592;0.62453437;0.61598164;16.456486;2.7380762;63.577564;21.948357;0.6205504;0.4550027;17.648914;1.429743;3.6662526;7.6528325;73.29808;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.38778344;1.2319529;1.6199423;2.754627;0.22054967;1.0318172;1.0602595;2.9039674;0.899346;0.98914397;15.837127;15.378926;85.62888;83.619934;1.1605988;0.6509939;17.14528;4.0765157;43.710697;31.490376;99.24897;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.20501569;1.6163888;1.1174058;1.4596653;0.15084988;1.1257173;1.4104495;0.71145314;1.0318334;0.22408763;11.299177;14.0453825;66.28936;70.99624;0.9386707;0.7797104;16.8783;9.174929;75.0183;55.20304;69.574356;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.34914985;1.902085;1.3452169;2.5386083;0.2076875;1.0237432;1.0013672;0.30141625;1.2115283;0.48056474;1.8112282;16.594505;7.556678;9.482281;0.7278716;0.21209933;18.442982;5.2404532;27.851263;62.124542;98.20571;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.3443796;0.43318796;1.8895222;1.8893629;0.116074696;1.0839573;1.3385446;0.9003359;1.3093152;0.27773505;13.90039;9.883148;41.727524;79.89601;1.2978196;0.6296399;16.828297;14.555286;73.40952;51.284668;22.403477;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.43591505;0.62350297;1.453066;0.69175655;0.39946613;1.8706473;1.0075971;1.8669449;1.1571461;0.7503068;11.369634;13.714103;19.241823;25.278257;0.8349917;0.8084994;11.864078;17.192398;41.419346;53.673252;61.81838;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.15442893;0.20279054;1.8945047;1.780804;0.37972423;0.19477546;1.8611048;2.223374;0.5894641;0.4624857;10.855795;11.41819;35.948235;15.227499;1.0203972;0.7014481;3.9678495;18.645231;53.604923;7.5219336;42.58068;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.1779354;1.9791896;1.4927169;1.010071;0.3682644;1.8891379;1.2111509;2.3692544;0.8544083;0.9854354;7.6281157;15.319422;62.154446;90.10355;0.45818493;0.9983541;18.782139;13.797314;90.85794;50.836697;66.01331;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.2943878;1.5837387;1.1788338;2.140563;0.3471121;1.215705;1.6636142;0.23516075;0.89044714;0.33713135;4.5024543;15.128572;17.172594;2.642661;0.5848857;0.9827653;2.158716;17.332565;85.504814;23.396723;80.847435;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.11765806;1.0133568;1.7589157;0.9251686;0.21907778;0.19087979;1.8921049;1.8603244;1.4727658;0.57271796;1.3020612;13.852829;41.590443;74.8039;0.8207817;0.6257149;7.8401628;2.6684027;65.269875;38.880302;28.800005;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.26623768;1.1935742;1.3534474;0.86224806;0.14619331;0.20156838;1.8895675;0.86868036;0.8977137;0.98891276;10.962059;3.8430476;66.7336;2.2378721;0.62959653;0.44747993;18.863262;18.36373;57.112724;24.89312;70.34904;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.4152876;1.1681314;1.9664106;2.8415534;0.33960614;1.185885;1.8227451;0.8615159;0.25271088;0.35870045;1.5796114;17.673006;46.847267;12.184088;1.3185793;0.57158643;16.69601;4.848614;77.10727;44.541676;70.45008;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.15948576;0.58328545;1.2621292;2.7352283;0.39303017;1.409245;1.6333674;2.3726795;1.1747683;0.292893;14.020029;18.33212;66.301865;9.660561;0.49373004;0.9622048;10.156806;7.1092505;65.84367;21.742786;26.613218;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.2839795;0.4522423;1.8221474;1.4100611;0.42433748;1.0885338;1.2221875;2.69338;0.71221;0.7246244;3.1417947;7.3072906;99.29688;96.88311;1.3529881;0.32696477;4.86151;7.586564;74.87313;92.573044;79.759254;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.4959077;0.6642539;1.4938604;2.3198557;0.39061245;0.95284176;1.4245398;1.8338962;0.87242746;0.2614951;17.634974;13.836588;30.074286;29.077484;0.50774705;0.35165703;14.720523;2.5610034;88.33634;8.923779;16.810368;40.0;3.7500000000000036;91;0.4245891883228559;3;1350
0.30236802;0.56959176;1.8421322;2.9479814;0.36346567;0.6264051;1.4091687;0.15457946;1.1620666;0.5215829;6.405106;6.9164605;86.13605;39.477837;0.6258306;0.32189554;18.072481;2.1089334;12.799772;89.18948;69.38972;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.29932952;1.1593034;1.1830362;0.35701284;0.42975786;1.2525095;1.5902174;1.0500746;1.452388;0.4282973;2.6274612;7.4230423;39.67738;15.121695;1.1120603;0.93076676;7.9724636;3.7210603;53.900078;78.993614;74.55004;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.32351744;0.6855853;1.6336685;1.8578793;0.40471026;1.8054199;1.3886857;2.8260934;1.2463609;0.5900669;12.816115;3.5725515;94.39415;42.9221;0.5087934;0.7294746;15.10836;5.7042303;28.717777;25.66237;57.591053;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.17440175;1.4849951;1.1131856;0.83514285;0.47796065;0.9025853;1.0928622;1.9015274;0.53196627;0.2736187;14.412153;7.0323663;85.6461;45.765766;0.7986255;0.90602994;1.3246197;18.407001;40.480083;77.70587;99.451454;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.15886556;1.1790855;1.8055159;2.4200437;0.10241901;1.4218155;1.0433675;2.5192761;0.4815253;0.9089978;2.9360123;4.2225485;73.04685;7.4129214;0.57117313;0.6124812;9.1210785;5.4517646;81.72716;60.841564;13.197205;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.37094185;1.1113012;1.2356536;0.39409152;0.1586677;0.13300578;1.4069427;1.4854746;1.4708134;0.26305148;5.543231;4.946325;58.896866;86.03033;1.2294519;0.8655582;12.377287;14.529134;43.268017;67.21545;92.183876;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.2583067;1.9074582;1.4275755;2.3875504;0.33190057;0.95487314;1.870682;1.395561;0.4771182;0.93646973;6.3275867;17.260954;38.51617;80.05207;0.29164422;0.708588;7.1584783;15.28683;73.59645;35.176277;21.980942;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.21596265;0.7125781;1.6559755;0.68176705;0.2604237;1.547269;1.7052653;1.7065084;0.379179;0.8390742;12.930633;19.516666;38.27381;91.32113;0.3216471;0.3276941;7.9797516;8.082694;99.41742;4.435502;52.206257;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.11255665;1.3070128;1.4782146;1.4224561;0.23620217;1.6996295;1.3057202;2.5461156;1.3625569;0.87439525;6.761308;11.570886;77.430695;62.562508;0.9942382;0.27879116;10.7456045;16.566063;42.440655;21.030062;34.04774;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.4384202;0.10009619;1.7788969;2.4600801;0.39836323;1.1204249;1.9349835;2.8471465;0.7787437;0.77512985;4.281598;18.728159;36.223595;36.0615;0.97440547;0.34711108;16.844236;1.4163358;91.03383;31.500465;24.555973;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.11293155;1.500155;1.6881706;0.2956441;0.31425467;1.1763775;1.6563206;1.6497296;0.2633393;0.9805131;19.390224;17.033314;93.15417;52.98553;0.76206106;0.39634958;17.35349;18.424564;82.07936;37.72796;57.691986;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.39999324;1.0548334;1.1304058;2.7916923;0.31059492;0.36303276;1.8389049;2.876498;0.9709295;0.8407377;7.365612;5.4633684;1.4043437;95.638794;0.6801107;0.627395;6.8178377;15.995981;99.32499;77.31904;67.6748;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.25279543;0.49593142;1.7734628;0.73031026;0.119934045;0.6614296;1.8241466;2.3727088;0.67966443;0.5371861;1.8666674;13.713872;81.706215;61.17037;1.3166592;0.44506466;11.776862;15.603201;98.1244;66.017944;12.949627;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.33947513;0.102870055;1.4234823;1.5521115;0.2845186;1.368056;1.6221504;2.351047;0.7692518;0.8581418;12.673006;17.27845;76.29835;49.355095;0.88268906;0.64654684;19.613548;1.8158765;28.388618;55.16235;46.191372;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.1990712;1.4431936;1.5977577;2.2302506;0.3432085;1.5570424;1.9396112;2.839499;0.97900295;0.95334285;5.8058004;4.093788;51.748352;20.09072;1.066185;0.33037552;15.632668;16.702806;2.5292506;40.93257;81.58128;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.16215986;1.3591313;1.2165732;0.45814157;0.21203369;0.2556403;1.4499143;0.507161;1.4893353;0.89118826;6.290373;14.279794;88.17606;56.565506;1.2889434;0.6080799;2.5417156;13.218636;46.120533;68.42168;42.49941;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.3133552;1.3642735;1.4230917;1.8653623;0.19559294;1.9257942;1.7855054;0.24157898;0.34345335;0.70541656;10.963992;14.200122;5.2144523;73.44014;1.1068287;0.4298513;3.6039038;16.978836;15.263183;13.729593;28.028505;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.37824708;0.93116415;1.8171611;1.5951456;0.32024506;1.9117777;1.2037516;0.44645494;0.5079172;0.9341449;2.0610793;15.176073;48.00108;9.115114;1.1148008;0.3148841;13.709662;13.659661;63.54757;73.35744;65.35549;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.17819732;1.314665;1.9262614;1.7989193;0.4647835;0.45643356;1.9422472;1.7425284;1.2872952;0.6451485;9.194134;5.1081605;1.9905771;98.01753;0.34206113;0.23546585;1.4389975;18.361864;51.604027;90.89545;76.8833;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.27454358;1.1855361;1.9386958;2.0212364;0.14654912;0.18588711;1.7302797;2.5910907;0.37748516;0.37156364;14.946283;16.54535;24.68599;83.59478;0.4184507;0.62751794;10.956399;6.005211;27.274345;25.042902;80.143654;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.27786198;0.5539006;1.7000889;1.3198214;0.22364515;0.74797094;1.2712623;0.2504402;1.4658892;0.34037232;13.569449;2.0923467;77.56691;92.277245;0.25155875;0.67118955;12.921543;5.139018;94.441055;90.75619;86.962654;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.18639167;1.0856593;1.0789104;0.9664307;0.123255454;1.921521;1.5872681;1.5764441;0.62702185;0.75919884;16.830877;7.5100174;39.088383;33.05114;0.7191222;0.8625765;4.319454;6.4754124;28.678408;68.59949;33.83329;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.32601976;1.0777264;1.4426333;0.6331751;0.2301533;0.9417237;1.0220728;1.916729;1.0191925;0.48092523;1.8030092;1.4666351;38.696167;8.407278;0.45932078;0.7031239;19.945488;10.10191;39.39837;25.663229;52.485695;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.15837428;1.6648835;1.1930712;2.8232913;0.3779364;0.6960161;1.5266281;1.8669343;0.454928;0.27333724;9.62846;14.612034;43.61807;11.6629095;0.946045;0.5022736;18.616438;16.613539;37.3296;74.65513;6.4695177;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.30389968;0.92362916;1.6976146;1.2639898;0.2274689;1.7999041;1.7613189;0.94337726;0.61140823;0.25478464;15.037347;8.689664;69.123795;91.33663;0.59659743;0.7792913;10.551489;14.7575865;36.159;82.30954;33.526634;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.1453726;0.92856234;1.1613711;0.9184506;0.25940084;0.35511687;1.3648794;0.8008843;0.92129076;0.3020172;8.665966;6.9872594;63.077183;33.740303;0.23577198;0.6281143;16.80398;18.500301;4.94588;93.68127;72.208984;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.29421696;1.9703685;1.9775763;0.25238532;0.47419843;1.888072;1.7394652;0.16558512;1.4542327;0.81853956;5.247108;7.205957;84.56724;97.795105;1.3995162;0.7960348;13.616623;3.0738137;46.28166;75.37566;64.570015;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.22463962;1.7994814;1.1945357;2.2784986;0.2388325;1.6370964;1.7299687;0.56222457;0.69254315;0.23579435;1.1552025;2.9312756;63.524;22.726011;0.3624446;0.8228616;7.54554;8.422051;83.52774;85.77405;31.595325;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.2808985;0.5603434;1.0527138;1.6304623;0.31582087;0.82879806;1.9344236;0.13751912;1.3738577;0.81720525;1.5339502;5.2301884;92.77396;32.44232;1.2381315;0.8329764;5.0657444;17.387766;44.60716;60.034584;54.25905;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.27349976;1.8295568;1.8435469;0.6537962;0.47345048;1.5960039;1.9603472;1.5154363;0.4709396;0.20326151;4.3505163;15.922792;82.9749;45.19092;0.7229455;0.211212;2.2981646;19.057411;86.74867;48.993755;12.5585;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.46317324;0.36213663;1.2022713;2.6907842;0.30340505;1.5366225;1.2082562;2.0224454;0.24620534;0.26093686;18.231401;19.32865;18.378021;35.355316;0.25195476;0.48305863;13.551554;5.0619154;89.37714;8.848043;68.89199;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.29597425;1.721443;1.0240128;2.8079638;0.16806164;1.2017401;1.3237714;1.8716466;1.2923048;0.89775026;11.925596;18.339895;21.305431;56.928688;0.43691993;0.6753041;12.955483;5.821159;62.783176;24.291779;90.61107;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.42739958;0.44831443;1.5480776;2.6539614;0.1572332;1.5847493;1.2248757;2.1824625;1.1146345;0.8604485;6.711996;3.7745912;5.7861176;87.868256;0.6914531;0.78915185;16.879013;8.5011635;44.39008;87.76032;77.01978;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.19026096;0.90864635;1.9692338;1.726816;0.4595581;1.0501797;1.3892053;0.3393772;0.35009247;0.6674509;14.145393;8.137558;78.44014;82.322365;1.042043;0.2805303;10.54007;7.72195;59.73847;78.58767;29.486534;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.24083312;1.9694511;1.2674977;1.1825113;0.45425412;1.7005858;1.0394354;1.7422428;0.22719559;0.38040388;10.655654;1.2513621;37.96879;82.084145;0.609188;0.9127774;10.511543;7.4082384;47.08892;35.429424;84.526245;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.13003576;0.28439298;1.408723;0.5694686;0.20041132;1.6072428;1.481239;0.6908343;1.2671671;0.23795596;14.371408;7.4300103;79.93704;93.846565;1.1925122;0.9365906;15.75624;5.355336;53.42831;6.3867455;67.31139;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.26829913;1.6955968;1.2371669;1.1940056;0.34928346;1.8220274;1.8860786;1.9719138;0.4224511;0.5090201;6.0975795;6.4190674;71.5733;89.33978;0.43722346;0.27034244;5.2995296;17.518675;69.568756;33.732426;48.912743;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.36747995;1.0399945;1.557985;1.8752948;0.16661136;1.6153164;1.7256861;2.442455;0.8224555;0.8275925;13.130022;13.722758;84.45653;79.84953;1.4861963;0.8650945;18.390186;10.499345;48.29626;43.933792;35.67547;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.43526682;0.31088358;1.3227892;0.7570048;0.19259775;1.849798;1.5650973;1.9495125;1.3086883;0.63496476;18.626074;15.105901;49.74924;91.13036;1.1226028;0.6879201;4.861794;12.373971;85.24035;20.518408;34.949608;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.32636598;1.9097337;1.5913635;1.4454919;0.46826494;0.43852937;1.2498195;1.2461436;0.94035065;0.8529686;15.019988;9.60136;81.77898;40.072956;1.0556198;0.7705598;17.14172;14.634511;97.56755;58.08616;16.48002;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.35602906;1.1435395;1.4780209;1.7619693;0.2607064;0.6268929;1.2468044;1.2207297;1.3702959;0.7418742;5.354381;9.899039;92.93035;68.93598;0.38900974;0.42391878;15.37473;6.2739935;67.27565;98.096306;62.390846;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.17090683;1.7732179;1.9289153;2.22116;0.18340746;0.9596883;1.0824401;1.7201452;0.24820861;0.9190416;16.39121;13.399647;79.17871;22.940573;0.7808447;0.74757636;3.8029187;9.639109;87.71451;28.044214;30.804884;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.11488242;1.7513032;1.6700175;0.36491823;0.30964902;0.5613539;1.0827348;2.6876814;0.7509131;0.8085413;4.78409;11.559607;17.873016;8.358478;0.8671973;0.98642117;14.735099;1.5422599;18.65555;76.80799;88.53853;40.0;11.830914069636162;91;0.3200567020471768;3;1350
0.41667527;0.12780571;1.6825941;2.614289;0.44040218;1.8037356;1.7642283;2.003658;0.4558677;0.34059444;7.1775527;18.443653;23.111694;77.42914;1.184594;0.22558016;2.3607438;16.204798;36.62511;24.473314;36.693867;40.0;11.830914069636162;91;0.3200567020471768;3;1350
