-;-;-;-;-;kg N/ha/year;kg N/ha/year;kg N/ha/a;kg N/ha/a;day of year;-;;mm
1.1352248;0.9891567;10.361623;13.7425585;21.903936;40.0;3.7500000000000036;38.243584;94.748634;91;0.5292201021244816;3;1350
2.5326536;0.7831059;4.3978424;12.737824;66.6978;40.0;3.7500000000000036;73.32782;62.849186;91;0.5292201021244816;3;1350
0.4118967;0.485907;15.419398;6.6561947;89.31839;40.0;3.7500000000000036;35.60868;14.304832;91;0.5292201021244816;3;1350
2.194852;0.5798097;7.7155013;3.1941822;89.06718;40.0;3.7500000000000036;33.655975;14.811133;91;0.5292201021244816;3;1350
3.9834514;0.56655264;19.361801;12.381291;82.45177;40.0;3.7500000000000036;95.082695;61.436657;91;0.5292201021244816;3;1350
0.9138291;0.26181716;5.9804554;14.918933;63.703373;40.0;3.7500000000000036;91.78295;72.01687;91;0.5292201021244816;3;1350
2.407754;0.19353679;16.620802;16.40603;22.996563;40.0;3.7500000000000036;50.65707;56.825283;91;0.5292201021244816;3;1350
4.9508924;0.30400595;10.383347;14.804091;43.029438;40.0;3.7500000000000036;78.892075;50.397766;91;0.5292201021244816;3;1350
2.628416;0.254682;17.000513;13.514619;41.5077;40.0;3.7500000000000036;98.38563;34.93498;91;0.3884829371274826;3;1350
2.5919545;0.5619528;4.4776883;16.663498;59.431515;40.0;3.7500000000000036;17.976261;64.59255;91;0.3884829371274826;3;1350
2.8822093;0.3151208;13.039701;15.473738;39.47988;40.0;3.7500000000000036;64.55487;90.78305;91;0.3884829371274826;3;1350
1.092821;0.73165536;3.1505275;18.95313;10.193358;40.0;3.7500000000000036;32.814777;48.0172;91;0.3884829371274826;3;1350
0.9063866;0.5722603;16.304802;1.1149032;5.293379;40.0;3.7500000000000036;82.00135;72.61231;91;0.3884829371274826;3;1350
3.4513023;0.5369411;5.477419;3.786716;41.287334;40.0;3.7500000000000036;19.126978;11.563432;91;0.3884829371274826;3;1350
2.0996807;0.95178086;9.123934;12.015277;87.197525;40.0;3.7500000000000036;80.99294;50.49399;91;0.3884829371274826;3;1350
1.5915518;0.32918543;13.463533;8.620125;70.82126;40.0;3.7500000000000036;28.05484;78.55485;91;0.3884829371274826;3;1350
0.35067979;0.63891715;10.086078;7.4696026;31.266296;40.0;3.7500000000000036;51.04174;85.77193;91;0.3884829371274826;3;1350
4.2610426;0.010050121;15.799042;15.172255;93.56336;40.0;3.7500000000000036;83.24387;58.335915;91;0.3884829371274826;3;1350
0.35517856;0.7395544;14.07524;11.177097;65.97573;40.0;3.7500000000000036;16.071714;60.986305;91;0.3884829371274826;3;1350
3.799919;0.5075185;3.4777093;11.003259;84.051575;40.0;3.7500000000000036;93.53528;22.459446;91;0.3884829371274826;3;1350
2.033545;0.21630111;15.695793;1.946867;82.59052;40.0;3.7500000000000036;29.561352;36.594032;91;0.3884829371274826;3;1350
3.0737014;0.0114954505;9.046164;9.764633;62.59289;40.0;3.7500000000000036;55.06553;70.06581;91;0.3884829371274826;3;1350
1.3888544;0.7098745;12.357397;12.552404;94.02151;40.0;3.7500000000000036;76.11122;79.0178;91;0.3884829371274826;3;1350
0.9459184;0.6660737;5.1148906;6.3216004;45.541527;40.0;3.7500000000000036;21.114738;17.372435;91;0.3884829371274826;3;1350
2.7602625;0.668753;9.03874;5.5406647;78.765045;40.0;3.7500000000000036;64.78711;96.48499;91;0.3884829371274826;3;1350
3.538965;0.44308028;16.526062;11.46164;21.171408;40.0;3.7500000000000036;56.40107;95.82105;91;0.3884829371274826;3;1350
1.1383678;0.64290434;18.598967;18.327215;94.28247;40.0;3.7500000000000036;62.725082;26.883696;91;0.3884829371274826;3;1350
2.294523;0.5756214;18.83522;3.2110832;73.29769;40.0;3.7500000000000036;69.62458;14.0683365;91;0.3884829371274826;3;1350
2.334344;0.2465061;14.301688;6.873145;27.854967;40.0;3.7500000000000036;47.85652;40.69336;91;0.3884829371274826;3;1350
1.2366999;0.5235804;2.4992974;2.104634;59.139545;40.0;3.7500000000000036;36.88923;96.28257;91;0.3884829371274826;3;1350
2.9122374;0.51944685;9.410033;7.1822824;3.1852095;40.0;3.7500000000000036;26.546812;49.871124;91;0.3884829371274826;3;1350
0.9004913;0.82538664;4.6683526;14.201979;53.13619;40.0;3.7500000000000036;94.51594;38.23234;91;0.3884829371274826;3;1350
2.646796;0.43915412;14.254677;7.054772;76.37057;40.0;3.7500000000000036;46.12382;90.521774;91;0.3884829371274826;3;1350
0.74447125;0.44172457;4.0660515;8.57154;37.12305;40.0;3.7500000000000036;35.400192;22.084482;91;0.3884829371274826;3;1350
2.5306036;0.98456043;19.573948;18.774426;74.20706;40.0;3.7500000000000036;14.729199;94.69815;91;0.3884829371274826;3;1350
1.6956755;0.89551926;4.696178;7.5945444;73.2669;40.0;3.7500000000000036;77.60858;82.80983;91;0.3884829371274826;3;1350
2.3707821;0.24986313;2.0015607;11.2514925;93.507935;40.0;3.7500000000000036;57.49711;44.522015;91;0.3884829371274826;3;1350
2.281997;0.91119015;17.027391;18.738897;96.07437;40.0;3.7500000000000036;27.186779;80.86334;91;0.3884829371274826;3;1350
4.558079;0.14658698;4.8431544;10.661739;21.617373;40.0;3.7500000000000036;90.40365;78.05054;91;0.3884829371274826;3;1350
2.5516908;0.85485715;1.4562422;4.232928;33.053368;40.0;3.7500000000000036;94.04025;62.18769;91;0.3884829371274826;3;1350
4.1287947;0.19149014;11.413473;3.7185767;23.262693;40.0;3.7500000000000036;89.260864;80.33023;91;0.3884829371274826;3;1350
1.2831315;0.4313473;19.415442;18.07901;39.531326;40.0;3.7500000000000036;60.487392;55.008514;91;0.3884829371274826;3;1350
1.8899974;0.9840824;6.082455;17.82707;4.9040985;40.0;3.7500000000000036;43.595177;85.81722;91;0.3884829371274826;3;1350
0.56042904;0.106078446;8.765737;5.769538;48.64266;40.0;3.7500000000000036;24.569715;81.39571;91;0.3884829371274826;3;1350
2.2195895;0.84138995;5.506171;12.840964;88.72179;40.0;3.7500000000000036;43.951897;91.56972;91;0.3884829371274826;3;1350
3.4097595;0.49978662;11.601714;4.1640396;72.84292;40.0;3.7500000000000036;65.09536;81.778145;91;0.3884829371274826;3;1350
4.2232018;0.11988145;7.132994;5.3983927;56.944633;40.0;3.7500000000000036;30.389803;92.88517;91;0.3884829371274826;3;1350
2.9163916;0.95296645;12.235907;18.492584;25.732126;40.0;3.7500000000000036;51.756645;26.0356;91;0.3884829371274826;3;1350
3.2723489;0.5537391;10.082397;8.6335535;25.433634;40.0;3.7500000000000036;61.578358;34.958088;91;0.3884829371274826;3;1350
1.050882;0.8818346;18.64939;4.9618545;9.16157;40.0;3.7500000000000036;75.8291;50.722076;91;0.3884829371274826;3;1350
0.37858897;0.87041587;13.730332;10.958329;9.19075;40.0;3.7500000000000036;18.2216;31.853605;91;0.3884829371274826;3;1350
4.000103;0.024488237;13.969287;17.169104;76.65861;40.0;3.7500000000000036;88.02966;90.70327;91;0.3884829371274826;3;1350
1.0017834;0.2721923;10.242868;16.826075;94.24951;40.0;3.7500000000000036;51.046696;26.178846;91;0.3884829371274826;3;1350
0.6376138;0.34355235;6.7597566;13.578346;84.82286;40.0;3.7500000000000036;62.373795;51.300076;91;0.3884829371274826;3;1350
4.7002993;0.5395154;6.9653015;16.455511;93.769394;40.0;3.7500000000000036;94.62851;56.94724;91;0.3884829371274826;3;1350
4.8249025;0.08114735;10.575838;15.811488;9.227852;40.0;3.7500000000000036;25.118084;88.57491;91;0.3884829371274826;3;1350
3.158035;0.39507723;4.646312;19.309395;36.213787;40.0;3.7500000000000036;89.603745;33.32295;91;0.3884829371274826;3;1350
2.017459;0.8164917;3.516109;13.460964;24.518476;40.0;3.7500000000000036;82.398735;97.26398;91;0.3884829371274826;3;1350
4.1995497;0.1814592;8.074937;12.360103;10.661445;40.0;3.7500000000000036;99.46246;36.276077;91;0.3884829371274826;3;1350
1.1826558;0.7042637;3.4790337;18.20766;24.39416;40.0;3.7500000000000036;45.373806;24.669281;91;0.3884829371274826;3;1350
2.2610831;0.4657261;5.38447;7.869397;64.47758;40.0;3.7500000000000036;21.416239;32.8224;91;0.3884829371274826;3;1350
1.913683;0.07999807;11.165452;10.36482;48.864086;40.0;3.7500000000000036;11.275854;89.297066;91;0.3884829371274826;3;1350
4.58096;0.18560033;16.0118;17.323542;91.00078;40.0;3.7500000000000036;81.33363;23.717073;91;0.3884829371274826;3;1350
4.6149316;0.14962043;5.27066;19.600372;14.125056;40.0;3.7500000000000036;22.293657;12.872857;91;0.3884829371274826;3;1350
3.3242524;0.6235207;16.041626;9.004091;68.635826;40.0;3.7500000000000036;37.541092;36.24321;91;0.3884829371274826;3;1350
0.73155266;0.096451156;1.2952907;12.206089;59.191975;40.0;3.7500000000000036;98.85835;59.009716;91;0.3884829371274826;3;1350
2.5145254;0.8248163;19.943432;16.916714;74.32003;40.0;3.7500000000000036;49.788544;42.098675;91;0.3884829371274826;3;1350
1.3775761;0.80859256;10.82184;10.856314;47.36266;40.0;3.7500000000000036;30.808514;24.464457;91;0.3884829371274826;3;1350
4.447595;0.089261375;10.04186;8.686185;4.4824867;40.0;3.7500000000000036;77.79102;42.776714;91;0.3884829371274826;3;1350
0.86433345;0.88931525;13.360561;2.2324386;39.800194;40.0;3.7500000000000036;34.43983;72.331375;91;0.3884829371274826;3;1350
0.46068934;0.9595692;10.028342;5.029066;21.93176;40.0;3.7500000000000036;57.79197;49.249367;91;0.3884829371274826;3;1350
3.5812593;0.05303342;8.752423;7.297153;31.54409;40.0;3.7500000000000036;24.15988;61.54508;91;0.3884829371274826;3;1350
2.3757732;0.9508263;8.048682;8.631257;23.224497;40.0;3.7500000000000036;51.474964;95.23471;91;0.3884829371274826;3;1350
4.2241516;0.28666756;19.578827;15.747961;63.77795;40.0;3.7500000000000036;19.775595;77.34152;91;0.3884829371274826;3;1350
0.55822223;0.6681143;17.368437;4.1694183;92.36092;40.0;3.7500000000000036;79.57852;82.344894;91;0.3884829371274826;3;1350
4.0451655;0.18306759;10.545801;2.3754752;15.576882;40.0;3.7500000000000036;42.86251;35.92114;91;0.3884829371274826;3;1350
0.3792068;0.8192813;16.8926;12.167782;39.452614;40.0;3.7500000000000036;38.692333;56.024677;91;0.3884829371274826;3;1350
0.33473605;0.84349424;3.832698;1.1539546;29.309004;40.0;3.7500000000000036;99.44072;41.013874;91;0.3884829371274826;3;1350
2.4143157;0.978558;11.059454;18.686422;12.414588;40.0;3.7500000000000036;84.673225;53.60748;91;0.3884829371274826;3;1350
1.2621982;0.99260813;9.553253;5.8643317;40.53183;40.0;3.7500000000000036;59.85327;20.068827;91;0.3884829371274826;3;1350
3.0498497;0.08509913;7.1727605;16.839315;79.79983;40.0;3.7500000000000036;94.9791;56.66239;91;0.3884829371274826;3;1350
0.32392156;0.661384;18.45036;8.211068;28.226583;40.0;3.7500000000000036;29.025887;57.323353;91;0.3884829371274826;3;1350
0.3698698;0.28031573;16.817371;19.97816;26.741962;40.0;3.7500000000000036;61.61369;61.747955;91;0.3884829371274826;3;1350
3.6903129;0.134322;18.234632;10.524129;92.87186;40.0;3.7500000000000036;93.61515;31.11489;91;0.3884829371274826;3;1350
1.2087928;0.15730746;13.069121;19.294378;64.99659;40.0;3.7500000000000036;61.273586;29.930643;91;0.3884829371274826;3;1350
3.3508022;0.9370729;8.148203;9.908686;29.05388;40.0;3.7500000000000036;37.71908;43.095234;91;0.3884829371274826;3;1350
3.7996264;0.68681276;15.379438;14.57075;4.1364965;40.0;3.7500000000000036;83.04904;58.392876;91;0.3884829371274826;3;1350
0.4847896;0.059956342;3.0627725;2.2091095;99.10754;40.0;3.7500000000000036;22.492912;40.309906;91;0.3884829371274826;3;1350
3.894819;0.98438776;17.208511;9.454387;97.62574;40.0;3.7500000000000036;23.680027;73.55262;91;0.3884829371274826;3;1350
1.4884218;0.8097341;1.546807;6.144949;67.224174;40.0;3.7500000000000036;75.80124;62.661083;91;0.3884829371274826;3;1350
2.0698206;0.3160875;16.546036;16.070349;13.37359;40.0;3.7500000000000036;16.239866;20.156404;91;0.3884829371274826;3;1350
0.61586815;0.47615802;14.374869;11.116278;72.65069;40.0;3.7500000000000036;14.55677;30.151022;91;0.3884829371274826;3;1350
4.225424;0.7293102;2.680748;13.160149;45.834644;40.0;3.7500000000000036;44.116726;64.41475;91;0.3884829371274826;3;1350
2.891498;0.67927176;3.7929592;5.82256;5.637607;40.0;3.7500000000000036;45.811584;57.87581;91;0.3884829371274826;3;1350
2.6223934;0.4684501;9.595438;3.2198052;14.01781;40.0;3.7500000000000036;52.268528;40.527725;91;0.3884829371274826;3;1350
4.849063;0.517266;6.697623;13.930713;5.1085005;40.0;3.7500000000000036;76.66589;25.469442;91;0.3884829371274826;3;1350
1.8056277;0.052775603;17.478561;9.4031515;12.38288;40.0;3.7500000000000036;61.196766;92.83887;91;0.3884829371274826;3;1350
4.4757404;0.5056269;4.6638384;8.92358;55.908226;40.0;3.7500000000000036;74.219376;50.449543;91;0.3884829371274826;3;1350
3.654502;0.34684443;8.92452;19.314848;73.84362;40.0;3.7500000000000036;14.490509;29.129135;91;0.3884829371274826;3;1350
4.656935;0.29220068;5.9489493;3.2469583;97.855415;40.0;3.7500000000000036;38.413292;74.88057;91;0.3884829371274826;3;1350
4.55745;0.2769262;3.416461;13.232882;98.44521;40.0;3.7500000000000036;96.97662;33.032814;91;0.3884829371274826;3;1350
4.956943;0.6524574;5.9350867;2.1447737;81.44013;40.0;3.7500000000000036;48.49887;33.907562;91;0.3884829371274826;3;1350
0.8320484;0.43496504;17.339754;14.013439;5.8439035;40.0;3.7500000000000036;30.02425;84.435036;91;0.3884829371274826;3;1350
4.020879;0.4315444;14.594502;11.633217;45.780018;40.0;3.7500000000000036;99.28776;91.70633;91;0.3884829371274826;3;1350
4.061573;0.16759512;18.37056;14.811262;5.8598466;40.0;3.7500000000000036;47.01863;52.12773;91;0.3884829371274826;3;1350
3.2929928;0.9622449;8.700307;15.265641;64.05305;40.0;3.7500000000000036;53.090366;66.906075;91;0.3884829371274826;3;1350
1.5385326;0.23168693;5.567841;3.5088408;16.483538;40.0;3.7500000000000036;30.141747;42.49054;91;0.3884829371274826;3;1350
4.8327117;0.4120481;1.5000331;6.2192044;66.039764;40.0;3.7500000000000036;69.07178;67.02622;91;0.3884829371274826;3;1350
1.1812263;0.19830272;10.408001;5.7955003;26.053818;40.0;15.03336018038607;28.650707;75.521385;91;0.3038309750860439;3;1350
2.597962;0.70611143;1.7548386;12.552516;65.55672;40.0;15.03336018038607;64.89312;74.89076;91;0.3038309750860439;3;1350
2.703138;0.44176745;1.0812248;5.908827;73.372574;40.0;15.03336018038607;78.16953;13.663427;91;0.3038309750860439;3;1350
0.97678083;0.41951343;12.489454;10.801721;29.551954;40.0;15.03336018038607;68.715805;18.875046;91;0.3038309750860439;3;1350
3.6681383;0.87634397;4.1316934;9.400488;99.173584;40.0;15.03336018038607;18.134405;73.71626;91;0.3038309750860439;3;1350
0.6265624;0.76188505;11.635798;12.127409;23.79862;40.0;15.03336018038607;17.179668;57.865498;91;0.3038309750860439;3;1350
3.5268693;0.5246763;11.896932;7.675829;10.6512165;40.0;15.03336018038607;85.81164;94.899635;91;0.3038309750860439;3;1350
4.2733545;0.4739045;14.752944;18.574041;58.81762;40.0;15.03336018038607;91.41032;19.32047;91;0.3038309750860439;3;1350
1.8771029;0.9603024;8.279445;19.33517;41.696888;40.0;15.03336018038607;22.209433;99.07074;91;0.3038309750860439;3;1350
3.6052198;0.95689756;14.397955;7.666672;83.19744;40.0;15.03336018038607;43.791416;22.01764;91;0.3038309750860439;3;1350
0.95251524;0.70772314;7.953344;18.370913;52.08127;40.0;15.03336018038607;68.86602;12.829204;91;0.3038309750860439;3;1350
4.2605553;0.7625464;2.8579547;16.067638;26.263634;40.0;15.03336018038607;85.19328;90.90917;91;0.3038309750860439;3;1350
4.769752;0.90010196;6.8898115;5.2961874;52.90583;40.0;15.03336018038607;91.80867;55.363865;91;0.3038309750860439;3;1350
0.93292975;0.96466565;1.1437793;11.693383;86.48616;40.0;15.03336018038607;72.88145;35.80148;91;0.3038309750860439;3;1350
3.5209255;0.09145202;9.786764;8.174824;24.44427;40.0;15.03336018038607;23.272707;61.462105;91;0.3038309750860439;3;1350
2.6279893;0.9973654;15.065912;16.21779;12.989572;40.0;15.03336018038607;79.15159;43.97758;91;0.3038309750860439;3;1350
2.7511969;0.705992;15.910204;17.984379;87.432755;40.0;15.03336018038607;87.31224;98.975235;91;0.3038309750860439;3;1350
3.5911508;0.59681743;5.4098377;12.825835;86.30853;40.0;15.03336018038607;41.61754;79.65853;91;0.3038309750860439;3;1350
2.5459545;0.41903546;3.0072193;12.972511;85.19296;40.0;15.03336018038607;54.47374;69.03456;91;0.3038309750860439;3;1350
3.0815666;0.34302598;4.5231714;14.703795;28.13756;40.0;15.03336018038607;24.974434;38.98838;91;0.3038309750860439;3;1350
1.3083249;0.8061681;19.690546;10.406366;79.81363;40.0;15.03336018038607;37.406754;12.325999;91;0.3038309750860439;3;1350
2.0168316;0.6578907;6.9299526;9.942521;26.442945;40.0;15.03336018038607;88.28197;81.76307;91;0.3038309750860439;3;1350
4.3531537;0.20869812;9.1564045;11.700871;62.456295;40.0;15.03336018038607;17.99625;14.302472;91;0.3038309750860439;3;1350
0.727532;0.6138119;2.4369047;16.548876;13.00253;40.0;15.03336018038607;78.61808;20.182182;91;0.3038309750860439;3;1350
3.0683613;0.14975443;15.997275;13.301212;42.528187;40.0;15.03336018038607;18.787336;63.009655;91;0.3038309750860439;3;1350
1.0845779;0.5019061;9.521317;3.7356737;90.83294;40.0;15.03336018038607;36.33584;78.123024;91;0.3038309750860439;3;1350
4.26339;0.58762306;2.66056;3.667747;2.9731722;40.0;15.03336018038607;62.417118;46.804996;91;0.3038309750860439;3;1350
2.979411;0.6393272;9.985896;8.902063;16.22127;40.0;15.03336018038607;10.298204;63.01459;91;0.3038309750860439;3;1350
2.1346343;0.15380956;14.5522175;13.522753;64.28017;40.0;15.03336018038607;70.78352;97.62803;91;0.3038309750860439;3;1350
1.3991585;0.10464254;9.98772;8.431059;79.69974;40.0;15.03336018038607;38.457565;35.316315;91;0.3038309750860439;3;1350
2.2968545;0.2661211;19.404022;8.253148;44.269276;40.0;15.03336018038607;77.37133;13.957424;91;0.3038309750860439;3;1350
4.7965393;0.61095953;17.561611;18.013535;76.48602;40.0;15.03336018038607;97.77131;29.968628;91;0.3038309750860439;3;1350
2.6442046;0.932366;10.781333;17.496248;97.35249;40.0;15.03336018038607;47.484016;50.182407;91;0.3038309750860439;3;1350
2.4535499;0.7813323;18.869646;10.037578;69.85259;40.0;15.03336018038607;12.699631;79.96277;91;0.3038309750860439;3;1350
3.7821143;0.7482534;16.416368;14.647395;44.844166;40.0;15.03336018038607;86.400246;47.73288;91;0.3038309750860439;3;1350
2.0194259;0.33693;7.9971304;9.589811;63.38739;40.0;15.03336018038607;34.71205;63.002304;91;0.3038309750860439;3;1350
2.251635;0.12059031;15.656787;12.459638;31.345863;40.0;15.03336018038607;23.375484;60.92277;91;0.3038309750860439;3;1350
1.8173491;0.89302003;10.611195;6.215715;10.467908;40.0;15.03336018038607;89.12908;53.9045;91;0.3038309750860439;3;1350
0.9244148;0.50584495;11.243123;10.453169;15.367692;40.0;15.03336018038607;30.927673;24.311499;91;0.3038309750860439;3;1350
3.6262841;0.109505735;10.891799;13.208241;44.320896;40.0;15.03336018038607;64.47568;16.121809;91;0.3038309750860439;3;1350
4.390548;0.539619;16.269892;9.393787;29.044302;40.0;15.03336018038607;32.85853;28.26765;91;0.3038309750860439;3;1350
4.5468445;0.67865616;18.452915;15.428339;5.418326;40.0;15.03336018038607;74.12124;34.317753;91;0.3038309750860439;3;1350
4.427854;0.32670102;7.070836;6.0791173;38.41355;40.0;15.03336018038607;68.38719;26.88108;91;0.3038309750860439;3;1350
2.3685622;0.019156443;13.196501;1.2446576;85.37703;40.0;15.03336018038607;55.825138;27.320776;91;0.3038309750860439;3;1350
1.5635177;0.6253909;12.939769;18.370771;9.0456915;40.0;15.03336018038607;59.95224;64.755226;91;0.3038309750860439;3;1350
3.262034;0.049694564;17.862448;7.8596396;90.301796;40.0;15.03336018038607;30.451918;50.90529;91;0.3038309750860439;3;1350
4.7825837;0.43846536;9.497022;5.789715;16.774172;40.0;15.03336018038607;11.9734125;32.518562;91;0.3038309750860439;3;1350
3.6898432;0.8265275;4.61305;10.045095;46.43819;40.0;15.03336018038607;82.063805;31.221422;91;0.3038309750860439;3;1350
2.575273;0.99885917;4.8586316;5.7380304;89.22414;40.0;15.03336018038607;90.03712;22.89116;91;0.3038309750860439;3;1350
3.5062811;0.37659988;1.9742533;14.93163;8.648162;40.0;15.03336018038607;80.00824;72.262215;91;0.3038309750860439;3;1350
3.908182;0.029925657;2.9138415;6.8291335;58.91333;40.0;15.03336018038607;73.71324;52.834194;91;0.3038309750860439;3;1350
4.6124926;0.49797407;6.7231717;19.842127;75.44462;40.0;15.03336018038607;52.47317;69.80912;91;0.3038309750860439;3;1350
3.8634355;0.28351265;2.9486957;6.248337;58.04493;40.0;15.03336018038607;62.55128;44.0619;91;0.3038309750860439;3;1350
2.2793148;0.8938473;17.550737;7.875616;5.0499806;40.0;15.03336018038607;72.246445;17.650806;91;0.3038309750860439;3;1350
1.5133113;0.71438813;7.878352;11.229244;55.04749;40.0;15.03336018038607;12.360535;84.07328;91;0.3038309750860439;3;1350
2.599432;0.41028005;8.000879;1.0633326;15.620738;40.0;15.03336018038607;48.13035;13.742139;91;0.3038309750860439;3;1350
1.7752541;0.76440793;15.392621;1.0786031;41.082535;40.0;15.03336018038607;30.221786;43.07374;91;0.3038309750860439;3;1350
4.7252703;0.34779382;6.7254148;5.441726;23.192516;40.0;15.03336018038607;42.80042;62.661846;91;0.3038309750860439;3;1350
2.638236;0.52654594;14.588463;2.5516388;75.88606;40.0;15.03336018038607;77.430855;69.80456;91;0.3038309750860439;3;1350
2.4658704;0.9235574;16.626038;15.441282;80.911644;40.0;15.03336018038607;42.704773;53.357506;91;0.3038309750860439;3;1350
1.8713418;0.20815569;7.843383;17.564531;21.449799;40.0;15.03336018038607;76.518524;81.90136;91;0.3038309750860439;3;1350
3.2691536;0.31992742;10.078426;8.851634;64.48038;40.0;15.03336018038607;97.464836;53.162907;91;0.3038309750860439;3;1350
2.6962461;0.88673747;7.12235;10.813848;80.91756;40.0;15.03336018038607;93.104454;85.223625;91;0.3038309750860439;3;1350
0.8194348;0.4672596;9.04012;12.642128;44.15025;40.0;15.03336018038607;84.49524;32.21708;91;0.3038309750860439;3;1350
4.3721976;0.32470995;12.034196;2.8027382;91.79415;40.0;15.03336018038607;86.76917;52.52834;91;0.3038309750860439;3;1350
1.9232616;0.046925683;7.6431546;9.926514;22.581959;40.0;15.03336018038607;45.453907;12.78434;91;0.3038309750860439;3;1350
2.2763765;0.4247635;9.818527;19.22811;13.514359;40.0;15.03336018038607;75.842415;62.034485;91;0.3038309750860439;3;1350
1.1872019;0.5055951;10.42825;4.9497757;16.158974;40.0;15.03336018038607;70.03123;46.230106;91;0.3038309750860439;3;1350
2.8563113;0.41226953;1.465572;2.5971208;91.36795;40.0;15.03336018038607;98.4603;71.30695;91;0.3038309750860439;3;1350
3.5698643;0.28468463;4.10933;6.3308506;62.40177;40.0;15.03336018038607;61.740868;76.81003;91;0.3038309750860439;3;1350
4.4295936;0.37543887;11.286113;11.410572;12.553683;40.0;15.03336018038607;48.678947;48.97088;91;0.3038309750860439;3;1350
0.4477168;0.64602035;1.0503626;17.501314;39.510456;40.0;15.03336018038607;85.35402;64.758804;91;0.3038309750860439;3;1350
4.871993;0.89236695;14.379679;7.7413077;31.328886;40.0;15.03336018038607;77.4616;75.88289;91;0.3038309750860439;3;1350
3.5783253;0.65317905;18.203835;7.551349;87.82226;40.0;15.03336018038607;21.237555;85.310074;91;0.3038309750860439;3;1350
1.5646337;0.6497008;15.336813;7.51825;36.100536;40.0;15.03336018038607;63.66522;19.461498;91;0.3038309750860439;3;1350
1.1814789;0.8187061;6.968873;16.977468;9.4728155;40.0;15.03336018038607;63.307602;59.311882;91;0.3038309750860439;3;1350
1.621222;0.17349134;9.546978;9.91686;2.086584;40.0;15.03336018038607;66.84624;93.234116;91;0.3038309750860439;3;1350
4.4034834;0.30808666;13.363619;7.2961736;57.552227;40.0;15.03336018038607;94.734825;35.5627;91;0.3038309750860439;3;1350
1.5986729;0.060085073;13.928302;4.36205;15.9511;40.0;15.03336018038607;64.183205;66.57488;91;0.3038309750860439;3;1350
2.4215415;0.35614142;19.572441;3.3864248;99.27753;40.0;15.03336018038607;88.3017;35.40836;91;0.3038309750860439;3;1350
3.5875428;0.99883556;10.366636;19.508598;90.76721;40.0;15.03336018038607;42.254272;82.346214;91;0.3038309750860439;3;1350
4.3855515;0.33601928;5.741162;10.242058;52.456776;40.0;15.03336018038607;15.164106;76.903244;91;0.3038309750860439;3;1350
3.3611417;0.86117524;7.881645;2.3718734;70.2435;40.0;15.03336018038607;43.770046;95.45582;91;0.3038309750860439;3;1350
3.8149242;0.094919935;18.526417;18.220863;20.674067;40.0;15.03336018038607;57.940247;72.906265;91;0.3038309750860439;3;1350
1.0319686;0.46511525;13.0214815;19.12755;3.0059385;40.0;15.03336018038607;84.998924;54.020805;91;0.3038309750860439;3;1350
4.4115577;0.35794824;17.420776;5.5063577;3.6108491;40.0;15.03336018038607;66.866394;58.700504;91;0.3038309750860439;3;1350
1.523452;0.20956704;14.757627;7.0053315;57.1165;40.0;15.03336018038607;49.798187;80.14734;91;0.3038309750860439;3;1350
0.8162152;0.3787812;19.343176;19.24928;17.807331;40.0;15.03336018038607;51.568535;76.40961;91;0.3038309750860439;3;1350
4.8859725;0.6547653;10.523371;1.2994643;71.76202;40.0;15.03336018038607;99.69916;20.602907;91;0.3038309750860439;3;1350
1.1678716;0.495405;19.0482;7.161954;70.503265;40.0;15.03336018038607;22.720945;36.921577;91;0.3038309750860439;3;1350
0.85592943;0.8458907;17.831915;9.17194;96.26656;40.0;15.03336018038607;28.496447;71.42428;91;0.3038309750860439;3;1350
3.2049003;0.90589714;17.018795;15.637374;77.41095;40.0;15.03336018038607;66.27534;19.079395;91;0.3038309750860439;3;1350
1.7305431;0.4870739;18.842772;7.987286;56.797817;40.0;15.03336018038607;73.126495;69.38833;91;0.3038309750860439;3;1350
0.8400762;0.98190904;10.985215;7.4298034;35.225185;40.0;15.03336018038607;45.54813;87.70961;91;0.3038309750860439;3;1350
3.0853813;0.08130056;15.113753;14.858596;95.811584;40.0;15.03336018038607;12.891863;43.096867;91;0.3038309750860439;3;1350
3.8431292;0.28357583;11.551379;17.136816;19.473228;40.0;15.03336018038607;56.981075;29.620258;91;0.3038309750860439;3;1350
4.0073524;0.42254415;15.748959;2.772054;20.772108;40.0;15.03336018038607;22.992413;86.86156;91;0.3038309750860439;3;1350
0.9464605;0.5868745;15.511297;3.706955;63.422474;40.0;15.03336018038607;15.044348;53.33763;91;0.3038309750860439;3;1350
2.872962;0.5504705;15.409679;13.53564;98.69738;40.0;15.03336018038607;41.028366;84.90304;91;0.3038309750860439;3;1350
4.105656;0.572297;9.140533;6.9724813;9.213798;40.0;15.03336018038607;22.208744;17.028742;91;0.3038309750860439;3;1350
0.97321767;0.8972882;16.129469;13.70028;98.99934;40.0;3.7500000000000036;49.509727;29.060717;91;0.4130374860858565;3;1350
1.1968749;0.28478953;17.653297;4.3048215;39.85438;40.0;3.7500000000000036;78.552505;10.093658;91;0.4130374860858565;3;1350
0.2115747;0.81868523;13.088845;16.276436;64.261284;40.0;3.7500000000000036;14.234143;50.33329;91;0.4130374860858565;3;1350
